,SMILES,lambda_max_exp_nm,solvent,reference,description,mol_wt,abs_max_ev
551,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c(N)cc3[nH]c2cc3CCC)C(CCC)=C1,710,toluene,https://doi.org/10.1016/S1011-1344(97)00075-4,DBtag:5674,493.3205462,1.746
552,CCOC(=O)c1c(-c2c(Cl)c3ccccc3oc2=O)nn(-c2ccc(OC)cc2)c1C(=O)OCC,321,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11458,496.1037287,3.862
553,CCC(C)(C)c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,287,dioxane,10.1007/BF00723901,DBtag:3586,300.1878008,4.32
554,CC(C)(C)c1cc2c(c(C(C)(C)C)c1)O[B-](F)(F)[n+]1c-2[nH]c(=O)c2ccccc21,366,toluene,https://doi.org/10.1016/j.jfluchem.2019.03.005,DBtag:11828,398.1977149,3.388
555,CCC(C)(C)c1ccc(-c2ccc3c(c2)C(CCOC)(CCOC)c2cc(C(C)(C)CC)ccc2-3)cc1,318,cyclohexane,10.1007/BF00723901,DBtag:3598,498.3497807,3.899
556,COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3ccc(N(C)C)cc3OC)nc2c1,346,methanol,doi:10.1016/j.jphotochem.2005.04.034,DBtag:4899,455.2056356,3.583
557,CCOC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2ccc(Cl)cc2)c1C(=O)OCC,323,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11474,466.093164,3.839
558,c1ccc(-c2cc3cc4ccccc4cc3p2-c2ccccc2)cc1,378,dichloromethane,DOI: 10.1021/acs.joc.5b00541,DBtag:8982,336.1067872,3.28
559,COc1cccc(C2=CC3=C(c4c(C)cc(C)cc4C)c4cc(-c5cccc(OC)c5)c(-c5cccc(OC)c5)n4[B-](F)(F)[N+]3=C2c2cccc(OC)c2)c1,588,dichloromethane,DOI: 10.1021/acs.joc.9b01425,DBtag:7956,734.3127446,2.109
560,COc1ccc2cc(/C=C/C3=[O+][B-](F)(F)OC(/C=C/c4ccc5cc(OC)ccc5c4)=C3c3ccccc3)ccc2c1,526,dichloromethane,DOI: 10.1021/jo400389h,DBtag:8563,560.1970462,2.357
561,Cc1ccc(Sc2cc3cccc4ccc5cccc2c5c43)cc1,346,dichloromethane,https://doi.org/10.1016/j.molstruc.2019.07.021,DBtag:8694,324.0972715,3.583
562,COc1cn2cc(-c3ccc(C#N)cc3)[n-][n+]2c1,378,dichloromethane,10.1021/ol302668y,DBtag:2036,238.0854609,3.28
563,C(=C\c1ccccc1)\c1ccccc1,276,hexane,photochemCAD,cis-stilbene,180.0939004,4.492
564,COc1cc(OC)cc(-c2ccc(-c3ccc(C#N)s3)s2)c1,365,ethanol,https://doi.org/10.1016/j.molliq.2019.04.133,DBtag:3960,327.0387707,3.397
565,CN1C(=O)/C(=C/c2ccncc2)N=C1c1ccccc1,368,water,DOI: 10.1021/acs.jpclett.8b00512,DBtag:2455,263.105862,3.369
566,Cc1nc(-c2cc(C(F)(F)F)ccc2O)n2c1CCCC2,316,dichloromethane,https://doi.org/10.1016/j.dyepig.2018.09.069,DBtag:625,296.1136478,3.924
567,CCCCN1/C(=C\c2c(-c3ccc(N(C)C)cc3)c(=O)c2=O)C=Cc2ccccc21,361,toluene,https://doi.org/10.1016/j.dyepig.2018.10.064,DBtag:616,398.1994281,3.434
568,COc1cc(/C=C/c2nc3ccccc3s2)c(OC)cc1/C=C/c1nc(C)nc(/C=C/c2cc(OC)c(/C=C/c3nc4ccccc4s3)cc2OC)n1,435,acetonitrile,https://doi.org/10.1016/j.dyepig.2013.10.031,DBtag:10155,737.2130466,2.85
569,c1ccc2cc(-n3c4ccccc4c4ccccc43)ccc2c1,318,cyclohexane,https://doi.org/10.1016/j.cplett.2005.12.092,DBtag:11185,293.1204495,3.899
570,CCCCC(CC)Cn1c2cc(C#N)ccc2c2ccc(C#Cc3ccc4ccc5cccc6ccc3c4c56)cc21,410,dichloromethane,https://doi.org/10.1016/j.dyepig.2018.05.038,DBtag:12547,528.256549,3.024
571,O=C(O)CCCc1cc(C#Cc2ccccc2)c2ccc3c(C#Cc4ccccc4)cc(C#Cc4ccccc4)c4ccc1c2c34,445,carbon tetrachloride,https://doi.org/10.1016/j.dyepig.2017.09.003,DBtag:162,588.2089301,2.786
572,CC1=C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)C(C)=[N+]2C1=C(c1c(-c3ccccn3)nc3ccccn13)c1c(C)cc(C)n1[B-]2(F)F,537,dichloromethane,https://doi.org/10.1016/j.dyepig.2018.04.070,DBtag:4994,684.298432,2.309
573,N#Cc1c(N)nc(N)c(C#N)c1-c1ccccc1,336,water,set-ref-6,6a,235.0857953,3.69
574,Cn1c(-c2ccc(-c3nc(-c4ccccc4)c(-c4ccccc4)n3C)s2)nc(-c2ccccc2)c1-c1ccccc1,391,acetonitrile,doi:10.1016/j.snb.2006.10.066,DBtag:4689,548.2034679,3.171
575,CCOC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)C1c1ccc(N(C)C)cc1,374,tetrahydrofuran,DOI: 10.1039/c6ra02814d,DBtag:3480,388.1786926,3.315
576,Oc1ccccc1-c1nc2c3ccccc3c3ccccc3c2o1,364,toluene,DOI:10.1039/c2jm33891b,DBtag:3352,311.0946287,3.406
577,COC(=O)C1=C2C=CC=NN2C(C(=O)OC)C1,470,ethanol,set-ref-7,5a,236.0797069,2.638
578,Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,341,cyclohexane,https://doi.org/10.1016/j.jlumin.2018.02.007,DBtag:10917,267.1623143,3.636
579,COc1ccc2ccc3oc(=O)c(C)nc3c2c1,368,benzene,https://doi.org/10.1016/j.jphotochem.2008.06.014,DBtag:12790,241.0738932,3.369
580,Cc1cccc(C2=CC3=C(c4c(C)cc(C)cc4C)c4cc(-c5cccc(C)c5)c(-c5cccc(C)c5)n4[B-](F)(F)[N+]3=C2c2cccc(C)c2)c1,573,dichloromethane,DOI: 10.1021/acs.joc.9b01425,DBtag:7971,670.3330862,2.164
581,c1ccc(-n2cccc2)cc1,254,hexane,doi:10.1016/j.chemphys.2009.02.008,DBtag:5527,143.0734993,4.881
582,C(=C/c1cnc2ccccc2n1)\c1ccc(N2CCCCC2)cc1,414,dichloromethane,dx.doi.org/10.1021/jo3004919,DBtag:9005,315.1735477,2.995
583,N#Cc1nn(-c2c(Cl)cccc2Cl)nc1N1CCCC1,317,acetonitrile,http://dx.doi.org/10.1016/j.dyepig.2016.08.015,DBtag:1593,307.0391507,3.911
584,CCn1c2ccccc2c2ccc(-n3c4ccccc4c4ccccc43)cc21,339,tetrahydrofuran,http://dx.doi.org/10.1021/jp111333v,DBtag:2617,360.1626486,3.657
585,N#Cc1nc(N(Cc2ccccc2)Cc2ccccc2)c(C#N)nc1N(Cc1ccccc1)Cc1ccccc1,493,chloroform,http://dx.doi.org/10.1016/j.dyepig.2017.07.055,DBtag:4076,520.2375449,2.515
586,O=[N+]([O-])c1ccc(/C=C/c2c[nH]c3ccccc23)cc1,393,n-heptane,DOI: 10.1002/poc.1222,DBtag:3501,264.0898776,3.155
587,COC(=O)c1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(/C=C/c4c[nH]cn4)cc(C)c32)cc1,572,chloroform,DOI: 10.1039/c4cs00030g,DBtag:3180,460.1882128,2.168
588,CCCCN(CCCC)c1ccc(/C=C/c2ccc3nc(/C=C/c4ccc(N(C)C)cc4)c(-c4ccccc4)nc3c2)cc1,475,dioxane,https://doi.org/10.1016/j.dyepig.2019.107580,DBtag:9767,580.3565974,2.61
589,c1ccc2c(c1)ccc1ccc3ccc4ccccc4c3c12,393,chloroform,DOI: 10.1021/acs.orglett.7b00548,DBtag:2109,278.1095504,3.155
590,CCC(C)(C)c1ccc2c(c1)C(CC)(CC)c1cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)CC)ccc4-5)cc3)ccc1-2,332,cyclohexane,10.1007/BF00723901,DBtag:3605,658.4538519,3.734
591,N#Cc1cc(-c2ccccc2)c(N2c3ccccc3Oc3ccccc32)c(-c2ccccc2)c1,405,cyclohexane,DOI: 10.1021/acsami.6b03954,DBtag:6249,436.1575633,3.061
592,Clc1ncc(-c2c3ccccc3c(-c3cnc(Cl)nc3)c3ccccc23)cn1,396,dichloromethane,https://doi.org/10.1016/j.dyepig.2018.07.027,DBtag:9674,402.0439017,3.131
593,Cc1cc(C)c(C2=C3C=CC(c4ccccc4O)=[N+]3[B-]3(c4ccccc4)Oc4ccccc4-c4ccc2n43)c(C)c1,588,chloroform,DOI: 10.1039/c4cs00030g,DBtag:3246,532.2322086,2.109
594,C(=C1c2ccccc2-c2ccccc21)c1ccc(C=C2c3ccccc3-c3ccccc32)cc1,365,tetrahydrofuran,10.1021/jp073767n,DBtag:8266,430.1721507,3.397
595,COC(=O)c1nc2c(OCc3ccccc3)nc(N)nc2n1Cc1ccccc1,315,dichloromethane,10.1021/ja806348z,DBtag:7702,389.1487895,3.936
596,CN1CCN(c2cccc(/C=C/c3ncc(-c4ccc(OCc5ccccc5)c(OCc5ccccc5)c4)o3)c2)CC1,354,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11697,557.267842,3.502
597,CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(N(CCCCCC)CCCCCC)cc2)cc1,387,dichloromethane,DOI: 10.1021/jp9053988,DBtag:8580,544.4756499,3.204
598,COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3cc(OC)c(OC)cc3OC)nc2c1,335,methanol,doi:10.1016/j.jphotochem.2005.04.034,DBtag:4896,472.1845659,3.701
599,CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C)n1[B-]2(F)F,501,hexane,https://doi.org/10.1016/j.dyepig.2019.01.019,DBtag:388,324.1609354,2.475
600,COc1ccc(-c2csc(-c3ccncc3)n2)cc1,340,ethanol,https://doi.org/10.1016/j.dyepig.2019.02.051,DBtag:1574,268.067034,3.647
601,CCN1CCN(c2ccc(/N=N/c3ccc(C(=O)OC)cc3)cc2)CC1,419,ethyl ethanoate,https://doi.org/10.1016/j.dyepig.2017.11.002,DBtag:13157,352.189926,2.959
602,CN(C)c1ccc(C#Cc2ncnc3ccccc23)cc1,384,dichloromethane,http://dx.doi.org/10.1021/jo501305h,DBtag:7809,273.1265975,3.229
603,CC(=O)c1ccc(/C=C/C=C/C2=NC3C(=O)NC(N)=NC3N2[C@H]2C[C@H](O)[C@@H](CO)O2)cc1,388,methanol,https://doi.org/10.1016/j.tetlet.2010.11.053,DBtag:11606,439.1855689,3.195
604,F[B-]1(F)n2cccc2C2=[N+]1c1cccc3cccc(c13)N2,341,toluene,https://doi.org/10.1007/s10895-019-02361-9,DBtag:3567,281.0935842,3.636
605,C1=Cc2nc1c(-c1ccco1)c1ccc([nH]1)c(-c1ccco1)c1nc(c(-c3ccco3)c3ccc(s3)c2-c2ccco2)C=C1,448,dichloromethane,https://doi.org/10.1016/j.cplett.2007.10.005,DBtag:10047,591.1252772,2.768
606,Cc1cccc(C)c1,259.7402597,cyclohexane,https://doi.org/10.1016/S1386-1425(02)00207-X,DBtag:4464,106.0782503,4.773
607,OCc1cc(/N=N/c2ccc(-c3ccc4ccccc4c3)cc2F)ccc1O,392,dimethylsulfoxide,https://doi.org/10.1016/j.tetlet.2014.07.120,DBtag:9578,372.127406,3.163
608,c1csc(-c2ccc(-c3cccs3)c3nsnc23)c1,445,chloroform,https://doi.org/10.1016/j.jphotochem.2012.01.011,DBtag:5374,299.9849613,2.786
609,C/C=C/C1=N/C(=C\c2ccc(O)cc2)C(=O)N1C,401,water,DOI: 10.1021/ol0200403,DBtag:17888,242.1055277,3.092
610,COC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2cccc(Cl)c2)c1C(=O)OC,273,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11471,438.0618639,4.542
611,CC1=CS[C@]2(C)C1=C1C(=C3C(C)=C(c4ccc(-c5nc(-c6ccccc6)c(-c6ccccc6)[nH]5)cc4)S[C@]32C)C(F)(F)C(F)(F)C1(F)F,565,tetrahydrofuran,10.1021/jo010267w,DBtag:6121,690.1598102,2.194
612,CCCC1(CCC)c2cc(-c3cccc(C)c3)ccc2-c2ccc(-c3cccc(C)c3)cc21,306,cyclohexane,10.1007/BF00723901,DBtag:3599,430.2660511,4.052
613,COc1ccc(-c2ccc(OC)cc2)cc1,271.8129927,cyclohexane,https://doi.org/10.1016/S1386-1425(02)00207-X,DBtag:4487,214.0993797,4.561
614,N#Cc1c[nH]c2ccccc12,276.25,acetonitrile,http://dx.doi.org/10.1016/j.cplett.2017.07.038,DBtag:233,142.0530982,4.488
615,COc1cc(/C=C/C2=[O+][B-](F)(F)OC(/C=C/c3ccc(OS(=O)(=O)c4ccc(C)cc4)c(OC)c3)=C2)ccc1O,492,dichloromethane,https://doi.org/10.1016/j.tet.2010.05.088,DBtag:10477,570.1331256,2.52
616,CC(C)c1cccc(C(C)C)c1N1C(=O)c2cccc3c(Oc4ccc(C(C)(C)C)cc4)ccc(c23)C1=O,364,dichloromethane,http://dx.doi.org/10.1016/j.dyepig.2014.05.007,DBtag:1471,505.261694,3.406
617,CCOC(=O)CCCCCn1c2ccccc2c(=O)c2cc([N+](=O)[O-])ccc21,413,water,10.1023/B%3AJOFL.0000016287.56322.eb,DBtag:3672,382.1528718,3.002
618,O=[N+]([O-])c1ccc2nc(/N=N/c3ccccc3)sc2c1,343,dichloromethane,set-ref-13,3j,284.0367965,3.615
619,O=c1cc(O)c2ccccc2o1,280,ethanol,photochemCAD,4-Hydroxycoumarin,162.0316941,4.428
620,COc1cc(OC)cc(C2=[O+][B-](F)(F)OC(c3ccccc3)=C2)c1,369,dichloromethane,DOI: 10.1021/acs.jpcc.9b05736,DBtag:6833,332.1031458,3.36
621,CCn1c2ccccc2c2cc(C#Cc3cc(C#Cc4ccc5c(c4)c4ccccc4n5CC)nc(S(C)(=O)=O)n3)ccc21,408,tetrahydrofuran,DOI: 10.1021/acs.joc.5b01409,DBtag:12291,592.1932971,3.039
622,COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)cc3)ncn2)cc1,359,dichloromethane,DOI: 10.1021/acs.joc.8b01653,DBtag:2234,344.1524779,3.454
623,CC1(C)c2ccccc2N(c2ccc(-c3nnc(-c4ccccc4)o3)cc2)c2ccccc21,360,toluene,"DOI: 10.1021/acsami.8b16199, DOI: 10.1021/acsomega.8b01979",DBtag:6578,429.1841124,3.444
624,Nc1ccccc1C(=O)O,342,dimethylsulfoxide,DOI: 10.1007/s10895-005-2525-3,DBtag:3639,137.0476785,3.625
625,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,256,cyclohexane,10.1007/BF00723901,DBtag:3580,266.2034508,4.843
626,CN(C)c1ccc(C#Cc2cc(C#Cc3ccc(N(C)C)cc3)c3ccc4c(C#Cc5ccc(N(C)C)cc5)cc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c54)cc1,508,dichloromethane,https://doi.org/10.1016/j.tet.2011.12.066,DBtag:11057,774.3722475,2.441
627,Cc1cc(O)c(C(=O)/C=C/c2cccc(O)c2)c(=O)o1,374,dichloromethane,http://dx.doi.org/10.1016/j.molstruc.2017.07.089,DBtag:1243,272.0684735,3.315
628,CC(=O)C1=C(O)CC2Oc3c(C(C)=O)c(O)c(C)c(O)c3C2(C)C1=O,340,chloroform,https://doi.org/10.1016/j.jphotobiol.2008.12.008,DBtag:10380,346.1052529,3.647
629,FC(F)(F)c1cc2n(n1)[B-]1(c3ccccc3-c3ccccc31)[n+]1ccc3ccccc3c1-2,375,toluene,DOI: 10.1021/acs.jpcc.8b11100,DBtag:6815,425.1311125,3.306
630,CCC1=C(C)c2cc3[nH]c(cc4nc(c5c6[nH]c(cc1n2)c(C)c6C(=O)C5)[C@@H](CCC(=O)OC)[C@@H]4C)c(C)c3/C=C/[N+](=O)[O-],702,dichloromethane,http://dx.doi.org/10.1016/j.tet.2014.01.020,DBtag:5523,593.2638192,1.766
631,CCCCCCN1C(=O)c2cccc3c(-c4ccc(-c5cc(-c6ccc(C)cc6)nn5-c5ccccc5)s4)ccc(c23)C1=O,389,dichloromethane,https://doi.org/10.1016/j.saa.2013.07.073,DBtag:10675,595.2293483,3.187
632,Nc1ccc2c(c1)oc(=O)c1c(=O)oc3ccccc3c12,438,dimethylsulfoxide,DOI: 10.1021/jo501565r,DBtag:19063,279.0531578,2.831
633,Cc1cc2cc(N3c4ccccc4Oc4ccccc43)ccc2c(=O)o1,395,toluene,DOI: 10.1021/acsami.6b15816,DBtag:6282,341.1051933,3.139
634,COc1cccc2oc(-c3cc4c(OC)cccc4oc3=O)cc12,389,dimethylsulfoxide,DOI: 10.1021/acs.orglett.7b00069,DBtag:8313,322.0841235,3.187
635,c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)o2)cc1,311,toluene,https://doi.org/10.1016/1010-6030(88)80035-2,DBtag:11803,297.1153641,3.987
636,CNc1cccc2c1C(=O)c1ccccc1C2=O,488,cyclohexane,doi:10.1016/j.jphotochem.2006.08.010,DBtag:5885,237.0789786,2.541
637,O=[N+]([O-])c1ccc(O)c(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)c1,342,dichloromethane,https://doi.org/10.1016/j.dyepig.2016.10.021,DBtag:12543,420.1473925,3.625
638,Cn1c2ccc(S(=O)(=O)Cl)cc2c(=O)c2cc(S(=O)(=O)Cl)ccc21,406,dimethylsulfoxide,https://doi.org/10.1016/j.dyepig.2019.03.028,DBtag:8610,404.9299197,3.054
639,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(c(OC(C)=O)cc3[nH]c2cc3CCOC)C(CCOC)=C1,647,toluene,https://doi.org/10.1016/S1011-1344(97)00075-4,DBtag:5683,600.294785,1.916
640,C(S/C=C/c1ccc(-c2ccc(/C=C/SC=C(c3ccccc3)c3ccccc3)cc2)cc1)=C(c1ccccc1)c1ccccc1,365,dichloromethane,https://doi.org/10.1016/j.jphotochem.2014.06.003,DBtag:10066,626.2101931,3.397
641,CCn1c2ccccc2c2cc(/C=C/C(=O)c3ccc4c(c3)c3cc(C(=O)/C=C/c5ccc6c(c5)c5ccccc5n6CC)ccc3n4CC)ccc21,378,diethyl ether,DOI 10.1002/bio.2400,DBtag:3492,689.3042275,3.28
642,COc1ccc(Nc2ccc3ccccc3n2)cc1,358,ethanol,https://doi.org/10.1016/j.jlumin.2018.12.059,DBtag:1051,250.1106131,3.463
643,CCOc1cc(C=C2c3ccccc3-c3ccccc32)c(OCC)cc1C=C1c2ccccc2C=Cc2ccccc21,395,tetrahydrofuran,10.1021/jp073767n,DBtag:8271,544.2402303,3.139
644,COc1cccc2cc(-c3ccc([N+](=O)[O-])cc3)c(=N)oc12,339,tetrahydrofuran,https://doi.org/10.1016/j.optmat.2019.109328,DBtag:9715,296.0797069,3.657
645,O=c1c2ccccc2n2c3ccc(-c4ccccc4)cc3c(=O)c3cccc1c32,443.1524548,toluene,DOI: 10.1021/acsami.8b19635,DBtag:6401,373.1102787,2.798
646,N#Cc1ccc(-c2ccc(C3=CCCCC3)s2)s1,366,ethanol,http://dx.doi.org/10.1016/j.dyepig.2014.09.013,DBtag:1788,271.0489414,3.388
647,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c(OC(=O)CNC(=O)OC(C)(C)C)cc3[nH]c2cc3CCC)C(CCC)=C1,644,toluene,https://doi.org/10.1016/S1011-1344(97)00075-4,DBtag:5672,651.378455,1.925
648,COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,405.0222762,diethyl ether,10.1021/jp035610a,DBtag:2170,388.0727033,3.061
649,N#Cc1c(N)nc(N)c(C#N)c1-c1ccc(F)cc1,334,water,set-ref-6,6f,253.0763735,3.712
650,COc1ccc(-c2cnc(-c3ccccc3)o2)cc1OC,322,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11683,281.1051933,3.85
651,COc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c(-c4ccc([N+](=O)[O-])cc4)c(-c4ccccc4)n2[B-]3(F)F)cc1,654,toluene,http://dx.doi.org/10.1016/j.tet.2015.07.074,DBtag:4546,799.2413706,1.896
652,CC1=CC(C)=[N+]2C1=Cc1c3ccccc3c(C#Cc3ccccc3)n1[B-]2(F)F,612,dichloromethane,DOI: 10.1039/c4cs00030g,DBtag:3268,370.1452854,2.026
653,CCC12C(=C3C(=C4c5ccc(-c6ccc(C)s6)cc5S(=O)(=O)C41CC)C(F)(F)C(F)(F)C3(F)F)c1ccc(-c3ccc(C)s3)cc1S2(=O)=O,497.3451327,carbon tetrachloride,https://doi.org/10.1016/j.dyepig.2018.02.016,DBtag:118,752.0618126,2.493
654,C/C(=C\c1ccc(C)cc1)c1nc2ccccc2o1,315,cyclohexane,https://doi.org/10.1016/S1010-6030(00)00230-6,DBtag:13029,249.1153641,3.936
655,F[B-]1(F)Oc2ccccc2-c2cnc3ccccc3[n+]21,407,toluene,https://doi.org/10.1016/j.jfluchem.2019.03.005,DBtag:11836,270.0775997,3.046
656,CCOC(=O)/C(C#N)=C/c1cc2c3ccccc3n(C)c2cc1OC,415,methanol,https://doi.org/10.1016/j.jphotochem.2016.01.014,DBtag:9599,334.1317424,2.988
657,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,310,methanol,10.1021/jp044530j,DBtag:8476,352.1221043,3.999
658,N#Cc1nc2c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3c3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc3c2nc1C#N,460,toluene,DOI: 10.1021/acsami.6b14796,DBtag:6303,766.2844951,2.695
659,O=C1OCC2=C1C(c1ccccc1)c1cc3c(cc1N2CCO)CCC3,316,hexane,https://doi.org/10.1016/j.jphotochem.2017.08.069,DBtag:9500,347.1521435,3.924
660,CC(C)(C)C1Nc2ccccc2C(=O)N1Cc1ccccc1,341,chloroform,https://doi.org/10.1016/j.jphotochem.2014.07.005,DBtag:9318,294.1732133,3.636
661,CSc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4C#N)cc3C#N)cc2C#N)cc1,375,chloroform,DOI: 10.1021/ol0528991,DBtag:8520,499.1143185,3.306
662,CCOC(=O)/C=C/c1ccc(N(C)C)cc1,353,cyclohexane,doi:10.1016/j.saa.2009.03.004,DBtag:4959,219.1259288,3.512
663,COc1ccc(-c2cc3c(s2)c(C)cc(=O)n3C)cc1,376,dichloromethane,DOI: 10.1021/acs.joc.8b01924,DBtag:7591,285.0823497,3.297
664,CC1(C)c2ccccc2N(c2ccc(-c3nc4c(C#N)ccc(C#N)c4nc3-c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc21,479,toluene,DOI: 10.1021/acsami.9b02824,DBtag:6258,746.3157952,2.588
665,CC1=C2c3ccccc3C(C)=[N+]2[B-](F)(F)n2c(C)c3cc4c(-c5ccccc5)c5c(c(-c6ccccc6)c4cc3c21)-c1cccc2cccc-5c12,681,dichloromethane,DOI: 10.1039/c4cs00030g,DBtag:3258,660.2548358,1.821
666,CCOC(=O)CCCCCn1c2ccc(F)cc2c(=O)c2cc3c(cc21)c(=O)c1cc(F)ccc1n3CCCCCC(=O)OCC,540,methanol,10.1023/B%3AJOFL.0000016287.56322.eb,DBtag:3684,632.2697934,2.296
667,CCCCC(CC)Cn1c2ccccc2c2ccc(-c3ccc4c5ccccc5n(CC(CC)CCCC)c4c3)cc21,352,tetrahydrofuran,http://dx.doi.org/10.1021/jp111333v,DBtag:2618,556.3817495,3.522
668,CCOCCC1=Cc2nc1ccc1[nH]c(cc1CCOCC)c1nc(ccc3[nH]c2cc3CCOCC)C(CCOCC)=C1,638,toluene,https://doi.org/10.1016/S1011-1344(97)00075-4,DBtag:5699,598.351906,1.943
669,Oc1ccc2ccccc2c1/N=N/c1ccccc1,481,ethanol,photochemCAD,Sudan I,248.094963,2.578
670,CC1(C)Nc2cc3nc4cc(F)c(F)cc4nc3cc2N1,440,ethanol,DOI: 10.1021/acs.joc.5b01339,DBtag:18622,286.1030028,2.818
671,c1ccc2cc(-n3cnc4ccccc43)ccc2c1,275,cyclohexane,https://doi.org/10.1016/j.cplett.2005.12.092,DBtag:11203,244.1000484,4.509
672,Oc1ccccc1,270.75,cyclohexane,photochemCAD,phenol,94.04186481,4.579
673,COc1ccc(C#Cc2nc3ccccc3nc2-c2csc(OC)c2)cc1,410,dichloromethane,http://dx.doi.org/10.1021/jo4025978,DBtag:8133,372.0932488,3.024
674,COc1cc(-c2nnc(-c3ccc4ccc5cccc6ccc3c4c56)o2)cc(OC)c1OC,391,acetonitrile,DOI: 10.1021/acs.joc.5b02423,DBtag:6769,436.1423071,3.171
675,CC1CCC(=CS/C=C/c2ccc(/C=C/SC=C3CCC(C)CC3)cc2)CC1,350,dichloromethane,https://doi.org/10.1016/j.jphotochem.2014.06.003,DBtag:10057,410.2101931,3.542
676,CCCCCCCCCCN1C(=O)c2cc(NCCCOCCO)c3c4c(cc(NCCCOCCO)c(c24)C1=O)C(=O)N(CCCCCCCCCC)C3=O,604,methanol,http://dx.doi.org/10.1016/j.dyepig.2014.07.018,DBtag:483,780.5037151,2.053
677,COc1ccc(-c2cc3c(s2)c(C(=O)c2ccccc2)cc(=O)n3Cc2ccccc2)cc1,416,dichloromethane,DOI: 10.1021/acs.joc.8b01924,DBtag:7595,451.1242145,2.98
678,CCCN1c2ccccc2Sc2cc(/C=C\c3cc(=O)oc4c(O)c(O)ccc34)ccc21,427,chloroform,https://doi.org/10.1016/j.dyepig.2015.04.018,DBtag:10504,443.1191292,2.904
679,CCCSc1ccc2n1[B-](F)(F)[N+]1=C(SC#N)C=CC1=C2c1ccccc1,555,hexane,https://doi.org/10.1016/j.dyepig.2018.01.043,DBtag:10623,399.0846764,2.234
680,Nc1ncnc2nc[nH]c12,261,water,photochemCAD,adenine,135.0544952,4.75
681,CN(C)c1ccc(-c2ccc(C#N)s2)s1,413,ethanol,https://doi.org/10.1016/j.cplett.2005.01.096,DBtag:14765,234.0285403,3.002
682,N#Cc1cccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c1,308,methanol,doi:10.1016/j.snb.2006.10.066,DBtag:4668,321.1265975,4.025
683,N#Cc1c(C#N)c2cc(F)ccc2c2ccc(F)cc12,335,chloroform,https://doi.org/10.1016/j.molstruc.2019.07.036,DBtag:9723,264.0499046,3.701
684,CN(C)c1cc(-c2ccc(C#Cc3ccncc3)cc2)cc2ccccc12,306.2600321,acetonitrile,DOI: 10.1021/jacs.8b12495,DBtag:9981,348.1626486,4.048
685,CC(C)(C)c1ccc2ccc3c(C(C)(C)C)ccc4ccc1c2c43,346,hexane,http://dx.doi.org/10.1021/jo400128c,DBtag:2082,314.2034508,3.583
686,C(=C/c1nc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1)\c1ccccc1,430,dichloromethane,DOI: 10.1021/acs.joc.8b01653,DBtag:2240,720.3252973,2.883
687,CCCCCCCCCCCCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)NC5=O,522,dimethylformamide,doi:10.1016/j.dyepig.2005.03.001,DBtag:736,558.2518576,2.375
