,SMILES,lambda_max_exp_nm,solvent,reference,description,mol_wt,abs_max_ev
2709,CCOC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2ccccc2)c1C(=O)OCC,323,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11464,432.1321364,3.839
2710,COC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2ccccc2)c1C(=O)OC,322,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11465,404.1008362,3.85
2711,CCOC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2cccc(C)c2)c1C(=O)OCC,321,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11466,446.1477864,3.862
2712,COC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2cccc(C)c2)c1C(=O)OC,324,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11467,418.1164863,3.827
2713,CCOC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2ccc(C)c(C)c2)c1C(=O)OCC,322,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11468,460.1634365,3.85
2714,CCOC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2ccc(OC)cc2)c1C(=O)OCC,323,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11469,462.142701,3.839
2715,CCOC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2cccc(Cl)c2)c1C(=O)OCC,325,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11470,466.093164,3.815
2716,COC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2cccc(Cl)c2)c1C(=O)OC,273,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11471,438.0618639,4.542
2717,CCOC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2cccc(F)c2)c1C(=O)OCC,324,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11472,450.1227145,3.827
2718,COC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2cccc(F)c2)c1C(=O)OC,323,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11473,422.0914144,3.839
2719,CCOC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2ccc(Cl)cc2)c1C(=O)OCC,323,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11474,466.093164,3.839
2720,CCOC(=O)c1c(C(=O)OC)c(-c2cc3cc(OC)ccc3oc2=O)nn1-c1ccccc1,351,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11477,448.127051,3.532
2721,CCOC(=O)c1c(-c2cc3cc(OC)ccc3oc2=O)nn(-c2cccc(C)c2)c1C(=O)OCC,351,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11478,476.1583511,3.532
2722,CCOC(=O)c1c(-c2cc3cc(OC)ccc3oc2=O)nn(-c2cccc(Cl)c2)c1C(=O)OCC,352,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11479,496.1037287,3.522
2723,CCOC(=O)c1c(-c2cc3ccc(OC)cc3oc2=O)nn(-c2ccccc2)c1C(=O)OCC,337,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11480,462.142701,3.679
2724,CCOC(=O)c1c(-c2cc3ccc(OC)cc3oc2=O)nn(-c2cccc(C)c2)c1C(=O)OCC,337,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11481,476.1583511,3.679
2725,CCOC(=O)c1c(-c2cc3ccc(OC)cc3oc2=O)nn(-c2cccc(Cl)c2)c1C(=O)OCC,337,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11482,496.1037287,3.679
2726,CCOC(=O)c1c(-c2cc3ccc(OCC=C(C)C)cc3oc2=O)nn(-c2ccccc2)c1C(=O)OCC,341,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11483,516.1896512,3.636
2727,CCOC(=O)c1c(-c2cc3ccc(OCC=C(C)C)cc3oc2=O)nn(-c2cccc(C)c2)c1C(=O)OCC,338,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11484,530.2053013,3.668
2728,CCOC(=O)c1c(-c2cc3ccc(OCC=C(C)C)cc3oc2=O)nn(-c2cccc(Cl)c2)c1C(=O)OCC,339,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11485,550.1506789,3.657
2729,CCOC(=O)c1c(-c2cc3c(ccc4ccccc43)oc2=O)nn(-c2ccccc2)c1C(=O)OCC,361,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11486,482.1477864,3.434
2730,CCOC(=O)c1c(-c2cc3c(ccc4ccccc43)oc2=O)nn(-c2cccc(C)c2)c1C(=O)OCC,361,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11487,496.1634365,3.434
2731,CCOC(=O)c1c(-c2cc3c(ccc4ccccc43)oc2=O)nn(-c2cccc(Cl)c2)c1C(=O)OCC,361,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11488,516.1088141,3.434
2732,CCOC(=O)c1c(-c2cc3cc4c(cc3oc2=O)OC(C)(C)CC4)nn(-c2ccccc2)c1C(=O)OCC,348,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11489,516.1896512,3.563
2733,CCOC(=O)c1c(-c2cc3cc4c(cc3oc2=O)OC(C)(C)CC4)nn(-c2cccc(C)c2)c1C(=O)OCC,347,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11490,530.2053013,3.573
2734,CCOC(=O)c1c(-c2cc3cc4c(cc3oc2=O)OC(C)(C)CC4)nn(-c2cccc(Cl)c2)c1C(=O)OCC,349,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11491,550.1506789,3.553
2735,COc1ccc2c3c(cccc13)C(=O)N(C)C2=O,364,methanol,https://doi.org/10.1016/j.saa.2005.05.008,DBtag:11494,241.0738932,3.406
2736,CCN(CC)c1ccc(C=Cc2nc3nc4ccccc4nc3s2)cc1,490,methanol,https://doi.org/10.1016/S1010-6030(00)00360-9,DBtag:11503,360.1408676,2.53
2737,CCN(CC)c1ccc(C=Cc2nc3nc4ccccc4nc3s2)c(OC)c1,485,methanol,https://doi.org/10.1016/S1010-6030(00)00360-9,DBtag:11511,390.1514323,2.556
2738,CN1C(=CC=Cc2nc3nc4ccccc4nc3s2)C(C)(C)c2ccccc21,530,methanol,https://doi.org/10.1016/S1010-6030(00)00360-9,DBtag:11519,384.1408676,2.339
2739,Cc1cc(C)nc(N)n1,297,ethanol,https://doi.org/10.1016/S1386-1425(01)00550-9,DBtag:11527,123.0796473,4.175
2740,O=C1OC(=O)c2cc(Oc3ccccc3)c3c4ccc5c6c(cc(Oc7ccccc7)c(c7ccc1c2c73)c64)C(=O)OC5=O,516,tetrahydrofuran,https://doi.org/10.1016/j.jphotochem.2018.04.043,DBtag:11535,576.0845175,2.403
2741,O=C1c2ccc3c4c(Oc5ccccc5)cc5c6c(ccc(c7c(Oc8ccccc8)cc(c2c37)C(=O)N1c1ccc(O)cc1)c64)C(=O)N(c1ccc(O)cc1)C5=O,513,tetrahydrofuran,https://doi.org/10.1016/j.jphotochem.2018.04.043,DBtag:11538,758.1689158,2.417
2742,CCN(CC)c1ccc2cc(-c3csc(N)c3C#N)c(=O)oc2c1,407,dichloromethane,https://doi.org/10.1016/j.molstruc.2015.11.081,DBtag:11541,339.1041478,3.046
2743,CCN(CC)c1ccc2cc(-c3csc(NC(C)=O)c3C#N)c(=O)oc2c1,408,dichloromethane,https://doi.org/10.1016/j.molstruc.2015.11.081,DBtag:11546,381.1147125,3.039
2744,c1ccc2c(P(c3c4ccccc4cc4ccccc34)c3c4ccccc4cc4ccccc34)c3ccccc3cc2c1,437,tetrahydrofuran,https://doi.org/10.1016/S0022-328X(01)01391-2,DBtag:11568,562.1850375,2.837
2745,N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,461,chloroform,https://doi.org/10.1016/j.jphotochem.2012.10.002,DBtag:11572,397.1578976,2.689
2746,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(C=C(C#N)C#N)cc3)cc2)cc1,477,chloroform,https://doi.org/10.1016/j.jphotochem.2012.10.002,DBtag:11573,425.1891977,2.599
2747,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(C=C(C#N)C#N)cc3)cc2)cc1,483,chloroform,https://doi.org/10.1016/j.jphotochem.2012.10.002,DBtag:11574,457.179027,2.567
2748,N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,506,chloroform,https://doi.org/10.1016/j.jphotochem.2012.10.002,DBtag:11575,403.1143185,2.45
2749,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(C=C(C#N)C#N)s3)cc2)cc1,521,chloroform,https://doi.org/10.1016/j.jphotochem.2012.10.002,DBtag:11576,431.1456187,2.38
2750,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(C=C(C#N)C#N)s3)cc2)cc1,525,chloroform,https://doi.org/10.1016/j.jphotochem.2012.10.002,DBtag:11577,463.1354479,2.362
2751,N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)o1,509,chloroform,https://doi.org/10.1016/j.jphotochem.2012.10.002,DBtag:11578,387.1371622,2.436
2752,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(C=C(C#N)C#N)o3)cc2)cc1,521,chloroform,https://doi.org/10.1016/j.jphotochem.2012.10.002,DBtag:11579,415.1684623,2.38
2753,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(C=C(C#N)C#N)o3)cc2)cc1,524,chloroform,https://doi.org/10.1016/j.jphotochem.2012.10.002,DBtag:11580,447.1582915,2.366
2754,CCCCn1c2ccc(-c3ccc4c(c3)c3c5c(ccc6ccccc65)ccc3n4CCCC)cc2c2c3c(ccc4ccccc43)ccc21,313,dichloromethane,https://doi.org/10.1016/j.tet.2015.06.040,DBtag:11581,644.3191493,3.961
2755,CCCCn1c2ccc(-c3ccc4c(c3)c3c5c(ccc6ccc7ccccc7c65)ccc3n4CCCC)cc2c2c3c(ccc4ccc5ccccc5c43)ccc21,336,dichloromethane,https://doi.org/10.1016/j.tet.2015.06.040,DBtag:11582,744.3504494,3.69
2756,CCCCn1c2ccc3ccc4ccccc4c3c2c2c3c(ccc4ccccc43)ccc21,337,dichloromethane,https://doi.org/10.1016/j.tet.2015.06.040,DBtag:11583,423.1986998,3.679
2757,N#Cc1c(-c2ccccc2)cc(-c2ccccc2)[nH]c1=S,407,ethanol,https://doi.org/10.1016/S1010-6030(00)00359-2,DBtag:11584,288.0721194,3.046
2758,Cc1ccc(-c2cc(-c3ccccc3)c(C#N)c(=S)[nH]2)cc1,400,ethanol,https://doi.org/10.1016/S1010-6030(00)00359-2,DBtag:11594,302.0877694,3.1
2759,CC(=O)c1ccc(/C=C/C=C/C2=NC3C(=O)NC(N)=NC3N2[C@H]2C[C@H](O)[C@@H](CO)O2)cc1,388,methanol,https://doi.org/10.1016/j.tetlet.2010.11.053,DBtag:11606,439.1855689,3.195
2760,N#Cc1ccc(/C=C/C=C/C2=NC3C(=O)NC(N)=NC3N2[C@H]2C[C@H](O)[C@@H](CO)O2)cc1,381,methanol,https://doi.org/10.1016/j.tetlet.2010.11.053,DBtag:11609,422.1702532,3.254
2761,COc1ccc(/C=C/C=C/C2=NC3C(=O)NC(N)=NC3N2[C@H]2C[C@H](O)[C@@H](CO)O2)cc1,342,methanol,https://doi.org/10.1016/j.tetlet.2010.11.053,DBtag:11612,427.1855689,3.625
2762,CN(C)c1ccc(/C=C/C=C/C2=NC3C(=O)NC(N)=NC3N2[C@H]2C[C@H](O)[C@@H](CO)O2)cc1,343,methanol,https://doi.org/10.1016/j.tetlet.2010.11.053,DBtag:11615,440.2172034,3.615
2763,Cc1ccc(OCc2cc(=O)oc3c2ccc2ccccc23)cc1,354,dichloromethane,https://doi.org/10.1016/j.saa.2014.10.039,DBtag:11620,316.1099444,3.502
2764,CN(C)c1ccc2c(c1)Cc1ccccc1-2,303,hexane,https://doi.org/10.1016/j.saa.2011.07.083,DBtag:11646,209.1204495,4.092
2765,COc1ccc(-c2cnc(-c3ccccc3)o2)cc1OC,322,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11683,281.1051933,3.85
2766,COc1ccc(-c2cnc(-c3cccnc3)o2)cc1OC,330,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11684,282.1004423,3.757
2767,COc1cc(-c2cnc(-c3ccncc3)o2)cc(OC)c1OC,332,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11685,312.111007,3.734
2768,COc1cc(-c2cnc(-c3cnc4ccccc4c3)o2)cc(OC)c1OC,353,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11686,362.1266571,3.512
2769,COc1cc(-c2ncc(-c3ccncc3)o2)cc(OC)c1OC,326,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11687,312.111007,3.803
2770,COc1ccc(/C=C/c2ncc(-c3ccccc3)o2)cc1OC,355,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11688,307.1208434,3.493
2771,N#Cc1ccc(/C=C/c2ncc(-c3ccccc3)o2)cc1,360,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11689,272.094963,3.444
2772,C(=C/c1cccc2ccccc12)\c1ncc(-c2ccccc2)o1,357,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11690,297.1153641,3.473
2773,COc1ccc(-c2cnc(/C=C/c3ccc(OC)c(OC)c3)o2)cc1,360,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11691,337.1314081,3.444
2774,COc1ccc(-c2cnc(/C=C/c3ccccc3)o2)cc1OC,350,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11692,307.1208434,3.542
2775,COc1ccc(-c2cnc(/C=C/c3ccc(C#N)cc3)o2)cc1OC,370,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11693,332.1160924,3.351
2776,COc1cc(/C=C/c2ncc(-c3ccncc3)o2)cc(OC)c1OC,352,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11694,338.1266571,3.522
2777,CN(C)c1cccc(/C=C/c2ncc(-c3ccc(OCc4ccccc4)c(OCc4ccccc4)c3)o2)c1,350,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11695,502.2256428,3.542
2778,C(=C/c1ncc(-c2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)o1)\c1cccc(N2CCCC2)c1,353,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11696,528.2412929,3.512
2779,CN1CCN(c2cccc(/C=C/c3ncc(-c4ccc(OCc5ccccc5)c(OCc5ccccc5)c4)o3)c2)CC1,354,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11697,557.267842,3.502
2780,C(=C/c1ncc(-c2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)o1)\c1cccc(N2CCN(c3ccccc3)CC2)c1,355,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11698,619.283492,3.493
2781,COc1ccc(-c2cnc(C#Cc3ccccc3)o2)cc1OC,330,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11699,305.1051933,3.757
2782,COc1ccc(C#Cc2ncc(-c3ccccc3)o2)cc1OC,330,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11700,305.1051933,3.757
2783,N#Cc1ccc(C#Cc2ncc(-c3ccccc3)o2)cc1,345,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11701,270.0793129,3.594
2784,C(#Cc1cccc2ccccc12)c1ncc(-c2ccccc2)o1,350,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11702,295.099714,3.542
2785,FC(F)(F)c1ccc(C#Cc2ncc(-c3ccccc3)o2)cc1,320,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11703,313.0714486,3.875
2786,C(#Cc1ncc(-c2ccccc2)o1)c1cccnc1,330,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11704,246.0793129,3.757
2787,C(#Cc1ncc(-c2ccccc2)o1)c1ccco1,325,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11705,235.0633285,3.815
2788,C(#Cc1cccs1)c1ncc(-c2ccccc2)o1,325,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11706,251.0404849,3.815
2789,CN(C)c1ccc(/C=C/c2cnc(-c3ccncc3)o2)cc1,396,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11707,291.1371622,3.131
2790,CN(C)c1ccc(/C=C/c2cnc(/C=C/c3ccc(C#N)cc3)o2)cc1,432,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11708,341.1528122,2.87
2791,CN(C)c1ccc(/C=C/c2cnc(C#Cc3ccc(C#N)cc3)o2)cc1,390,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11709,339.1371622,3.179
2792,CCC1(CC)c2ccccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(/C=C/c4cccs4)ccc2-3)C(CC)(CC)c2ccccc2-1,382,tetrahydrofuran,https://doi.org/10.1016/j.saa.2011.04.029,DBtag:11710,618.3320225,3.246
2793,CCC1(CC)c2ccccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(/C=C/c4cccs4)ccc2-3)C(CC)(CC)c2cc(/C=C/c3cccs3)ccc2-1,382,tetrahydrofuran,https://doi.org/10.1016/j.saa.2011.04.029,DBtag:11711,726.3353936,3.246
2794,F[B-]1(F)N(c2ccccc2)C=Cc2cccc[n+]21,442,cyclohexane,https://doi.org/10.1016/j.cplett.2009.07.075,DBtag:11713,244.0983352,2.805
2795,CCN(CC)c1ccc(/N=N/c2cc3c(=O)[nH][nH]c(=O)c3cc2[N+](=O)[O-])cc1,514,dimethylformamide,https://doi.org/10.1016/j.dyepig.2014.12.019,DBtag:11722,382.1389531,2.412
2796,CCN(CC)c1ccc(/N=N/c2ccc3c(=O)[nH][nH]c(=O)c3c2[N+](=O)[O-])cc1,496,dimethylformamide,https://doi.org/10.1016/j.dyepig.2014.12.019,DBtag:11725,382.1389531,2.5
2797,CCN(CC)c1ccc(/N=N/c2cc3c(=O)[nH][nH]c(=O)c3cc2[N+](=O)[O-])c(NC(C)=O)c1,518,dimethylformamide,https://doi.org/10.1016/j.dyepig.2014.12.019,DBtag:11728,439.1604168,2.394
2798,CCN(CC)c1ccc(/N=N/c2ccc3c(=O)[nH][nH]c(=O)c3c2[N+](=O)[O-])c(NC(C)=O)c1,517,dimethylformamide,https://doi.org/10.1016/j.dyepig.2014.12.019,DBtag:11731,439.1604168,2.398
2799,CCN(CC)c1cc(NC(C)=O)c(/N=N/c2cc3c(=O)[nH][nH]c(=O)c3cc2[N+](=O)[O-])cc1OC,550,dimethylformamide,https://doi.org/10.1016/j.dyepig.2014.12.019,DBtag:11734,469.1709815,2.254
2800,CCN(CC)c1cc(NC(C)=O)c(/N=N/c2ccc3c(=O)[nH][nH]c(=O)c3c2[N+](=O)[O-])cc1OC,544,dimethylformamide,https://doi.org/10.1016/j.dyepig.2014.12.019,DBtag:11737,469.1709815,2.279
2801,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,340,ethanol,https://doi.org/10.1016/j.saa.2009.06.027,DBtag:11740,270.0528234,3.647
2802,C[C@]12SC(=O)C=C1c1nc(-c3ccc(Cl)cc3Cl)[nH]c1C1=CC(=O)S[C@@]12C,475,acetonitrile,https://doi.org/10.1016/j.tet.2012.12.057,DBtag:11741,433.971725,2.61
2803,C[C@]12SC(=O)C=C1c1nc(-c3ccccc3)[nH]c1C1=CC(=O)S[C@@]12C,460,acetonitrile,https://doi.org/10.1016/j.tet.2012.12.057,DBtag:11742,366.0496697,2.695
2804,Cc1ccc(-c2nc3c([nH]2)C2=CC(=O)S[C@]2(C)[C@@]2(C)SC(=O)C=C32)cc1,455,acetonitrile,https://doi.org/10.1016/j.tet.2012.12.057,DBtag:11743,380.0653198,2.725
2805,C[C@]12SC(=O)C=C1c1nc(-c3ccc(Cl)cc3)[nH]c1C1=CC(=O)S[C@@]12C,451,acetonitrile,https://doi.org/10.1016/j.tet.2012.12.057,DBtag:11744,400.0106973,2.749
2806,COc1ccc(-c2nc3c([nH]2)C2=CC(=O)S[C@]2(C)[C@@]2(C)SC(=O)C=C32)cc1,392,acetonitrile,https://doi.org/10.1016/j.tet.2012.12.057,DBtag:11745,396.0602344,3.163
2807,C[C@]12SC(=O)C=C1c1nc(-c3ccc(O)cc3)[nH]c1C1=CC(=O)S[C@@]12C,470,acetonitrile,https://doi.org/10.1016/j.tet.2012.12.057,DBtag:11746,382.0445843,2.638
2808,C[C@]12SC(=O)C=C1c1nc(-c3ccccc3O)[nH]c1C1=CC(=O)S[C@@]12C,455,acetonitrile,https://doi.org/10.1016/j.tet.2012.12.057,DBtag:11747,382.0445843,2.725
2809,COc1ccccc1-c1nc2c([nH]1)C1=CC(=O)S[C@]1(C)[C@@]1(C)SC(=O)C=C21,390,acetonitrile,https://doi.org/10.1016/j.tet.2012.12.057,DBtag:11748,396.0602344,3.179
2810,COc1cccc(-c2nc3c([nH]2)C2=CC(=O)S[C@]2(C)[C@@]2(C)SC(=O)C=C32)c1OC,397,acetonitrile,https://doi.org/10.1016/j.tet.2012.12.057,DBtag:11749,426.0707991,3.123
2811,CCn1c(=O)nc2n(C)c3cc(C)ccc3nc-2c1=O,446,methanol,https://doi.org/10.1016/j.jphotochem.2004.08.022,DBtag:11753,270.1116757,2.78
2812,CCn1c2ccc(/C=C/c3ccc4c(c3)c3cc(-c5nc6ccccc6s5)ccc3n4CC)cc2c2cc(-c3nc4ccccc4s3)ccc21,360,acetonitrile,https://doi.org/10.1016/j.saa.2012.02.087,DBtag:11768,680.206839,3.444
2813,F[B-]1(F)n2c(nc(-c3ccccc3)c2-c2ccccc2)-c2cccc[n+]21,428,hexane,https://doi.org/10.1016/j.dyepig.2014.01.022,DBtag:11773,345.1248843,2.897
2814,F[B-]1(F)n2c(nc3c4ccccc4c4ccccc4c32)-c2cccc[n+]21,447,hexane,https://doi.org/10.1016/j.dyepig.2014.01.022,DBtag:11779,343.1092342,2.774
2815,CC1=CC(C)=[N+]2C1=C(c1ccc3cccnc3n1)c1c(C)cc(C)n1[B-]2(F)F,506,hexane,https://doi.org/10.1016/j.dyepig.2014.01.022,DBtag:11785,376.1670834,2.45
2816,CCC1=C(C)C2=C(c3c(C)cc(C)nc3-c3cccs3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,531,hexane,https://doi.org/10.1016/j.jlumin.2019.03.058,DBtag:11791,491.2378059,2.335
2817,c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)o2)cc1,311,toluene,https://doi.org/10.1016/1010-6030(88)80035-2,DBtag:11803,297.1153641,3.987
2818,c1ccc(-c2nc(-c3nc(-c4ccccc4)c(-c4ccccc4)o3)oc2-c2ccccc2)cc1,343,dioxane,https://doi.org/10.1016/1010-6030(88)80035-2,DBtag:11804,440.1524779,3.615
2819,c1ccc(-c2nc(-c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)o4)cc3)oc2-c2ccccc2)cc1,358,dioxane,https://doi.org/10.1016/1010-6030(88)80035-2,DBtag:11805,516.183778,3.463
2820,c1ccc(-c2nc(-c3ccc(-c4ccc(-c5nc(-c6ccccc6)c(-c6ccccc6)o5)cc4)cc3)oc2-c2ccccc2)cc1,353,dioxane,https://doi.org/10.1016/1010-6030(88)80035-2,DBtag:11806,592.2150781,3.512
2821,c1ccc(-c2nc(-c3ccc(-c4ccc(-c5ccc(-c6nc(-c7ccccc7)c(-c7ccccc7)o6)cc5)cc4)cc3)oc2-c2ccccc2)cc1,352,dioxane,https://doi.org/10.1016/1010-6030(88)80035-2,DBtag:11807,668.2463783,3.522
2822,Oc1ccccc1/C=N/N=C/c1ccccc1O,361,hexane,https://doi.org/10.1016/j.cplett.2008.09.030,DBtag:11808,240.0898776,3.434
2823,CCCCc1cc(-c2cccc(COC)c2)oc1-c1cccc(COC)c1,326,chloroform,https://doi.org/10.1016/j.tet.2009.09.077,DBtag:11822,364.2038448,3.803
2824,CCCCc1cc(-c2cccc(COC)c2)oc1-c1cccc(-c2oc(-c3cccc(COC)c3)cc2CCCC)c1,334,chloroform,https://doi.org/10.1016/j.tet.2009.09.077,DBtag:11823,562.3083098,3.712
2825,O=c1[nH]c2[n+](c3ccccc13)[B-](F)(F)Oc1ccccc1-2,354,toluene,https://doi.org/10.1016/j.jfluchem.2019.03.005,DBtag:11826,286.0725144,3.502
2826,CC(C)(C)c1cc2c(c(C(C)(C)C)c1)O[B-](F)(F)[n+]1c-2[nH]c(=O)c2ccccc21,366,toluene,https://doi.org/10.1016/j.jfluchem.2019.03.005,DBtag:11828,398.1977149,3.388
2827,F[B-]1(F)Oc2ccccc2-c2nc(-c3ccccc3)c3ccccc3[n+]21,386,toluene,https://doi.org/10.1016/j.jfluchem.2019.03.005,DBtag:11830,346.1088999,3.212
2828,F[B-]1(F)Oc2ccccc2-c2nc(-c3ccccc3)c3cc(Cl)ccc3[n+]21,395,toluene,https://doi.org/10.1016/j.jfluchem.2019.03.005,DBtag:11831,380.0699275,3.139
2829,CC(C)(C)c1cc2c(c(C(C)(C)C)c1)O[B-](F)(F)[n+]1c-2nc(-c2ccccc2)c2ccccc21,410,toluene,https://doi.org/10.1016/j.jfluchem.2019.03.005,DBtag:11832,458.2341004,3.024
2830,CC(C)(C)c1cc2c(c(C(C)(C)C)c1)O[B-](F)(F)[n+]1c-2nc(-c2ccccc2)c2cc(Cl)ccc21,420,toluene,https://doi.org/10.1016/j.jfluchem.2019.03.005,DBtag:11833,492.195128,2.952
2831,COc1ccc2c(c1)-c1nc(-c3ccccc3)c3ccccc3[n+]1[B-](F)(F)O2,434,toluene,https://doi.org/10.1016/j.jfluchem.2019.03.005,DBtag:11834,376.1194646,2.857
2832,COc1ccc2c(c1)-c1nc(-c3ccccc3)c3cc(Cl)ccc3[n+]1[B-](F)(F)O2,440,toluene,https://doi.org/10.1016/j.jfluchem.2019.03.005,DBtag:11835,410.0804922,2.818
2833,F[B-]1(F)Oc2ccccc2-c2cnc3ccccc3[n+]21,407,toluene,https://doi.org/10.1016/j.jfluchem.2019.03.005,DBtag:11836,270.0775997,3.046
2834,N#Cc1ccc(-n2cccc2)cc1,287,diethyl ether,https://doi.org/10.1016/j.cplett.2005.06.019,DBtag:11844,168.0687483,4.32
2835,Cn1cccc1-c1ccc(C#N)cc1,321,diethyl ether,https://doi.org/10.1016/j.cplett.2005.06.019,DBtag:11850,182.0843983,3.862
2836,Cn1cccc1-c1cc(C#N)ccc1C#N,364,diethyl ether,https://doi.org/10.1016/j.cplett.2005.06.019,DBtag:11855,207.0796473,3.406
2837,O=C1c2ccccc2-c2cnccc21,394.1618587,hexane,https://doi.org/10.1016/S1010-6030(01)00597-4,DBtag:11870,181.0527638,3.146
